dataset,count,mean,median,std,min,max,ci95_low,ci95_high,boot_ci95_low,boot_ci95_high
114,5,0.2344494104963486,0.2141756548536209,0.08642177878150717,0.1762452107279693,0.3846153846153846,0.127142599122621,0.3417562218700762,0.18402672756616245,0.310113677219653
115,6,0.24127359697359307,0.22039092661128556,0.057772976465059175,0.1779141104294478,0.3280632411067193,0.18064457644828807,0.3019026174988981,0.20187275881614575,0.28595333032597725
117,6,0.2156219530165817,0.1872598171087026,0.07428013089137958,0.1609081934846989,0.3614595210946408,0.1376697363230293,0.2935741697101341,0.1743291739739398,0.27598803074372297
118,6,0.2216160956850768,0.2114421526186232,0.07087738499315062,0.1432337434094903,0.334836527621195,0.14723484181063576,0.29599734955951784,0.17337676758228812,0.27473398643435004
119,6,0.192741248133086,0.18153509689930755,0.07468902859708446,0.1099000908265213,0.3271461716937355,0.1143599196140952,0.2711225766520768,0.14581955192773172,0.2519922891253805
120,6,0.23166432450370325,0.21149093562886662,0.060399128488984995,0.166023166023166,0.3257514216084484,0.16827932644870552,0.295049322558701,0.19074428779070127,0.27795866024455096
121,5,0.18754724379795626,0.1825902335456475,0.035628168429066874,0.1526156506701253,0.2255892255892256,0.14330902973764387,0.23178545785826865,0.15914302481407452,0.21595146278183802
122,6,0.2638964614790153,0.23789475404961274,0.08115002135663316,0.1903719912472647,0.3864468864468864,0.17873473688904418,0.3490581860689864,0.20723287861736892,0.3242852224380566
123,6,0.25140550656637783,0.23143053398809285,0.08816789630614766,0.1641641641641641,0.404040404040404,0.158878973888053,0.34393203924470267,0.19213996777653577,0.3215364736989026
124,6,0.25338089018000254,0.23522154376076398,0.04579984521453465,0.2122883024812918,0.3354430379746835,0.20531690031015032,0.30144488004985476,0.22452636422596697,0.2897392506544784
125,6,0.25795251009176484,0.2466382923171873,0.06238228293674113,0.2002405291641611,0.3707093821510297,0.19248631907987357,0.3234187011036561,0.21785313534416553,0.30751745024269483
126,6,0.22394271133716748,0.2122328456791405,0.04418077788791629,0.1688424717145343,0.2861820563195809,0.1775778284232597,0.27030759425107526,0.19308433131042005,0.2572384727246834
127,6,0.2680832286790938,0.24386914151690092,0.07939305213429226,0.1782779564130046,0.3875765529308836,0.18476533020924754,0.35140112714894,0.21356137551775287,0.3296056785140006
128,5,0.23576254433681226,0.2180388911874224,0.05677319125306755,0.1859225026661926,0.3337819650067295,0.16526931669474132,0.3062557719788832,0.19976737416445892,0.28748473547900666
129,6,0.1766495474823028,0.1481670331119373,0.05564866485070094,0.1367713004484304,0.2775229357798165,0.1182498552753503,0.23504923968925528,0.14277065225392385,0.22132154542362362
130,6,0.27053946466816364,0.2586024715469998,0.057985392487059896,0.2113095238095237,0.37984496124031,0.20968752719888614,0.3313914021374411,0.2353007361511744,0.3181031168444586
131,6,0.27410925047349227,0.24452820366987504,0.0629779730237515,0.2190669371196754,0.3765381460213289,0.2080179210539596,0.34020057989302493,0.23262491525504644,0.3236574831703861
132,6,0.27921958713507666,0.28681570550561775,0.06338713317343699,0.1977818853974122,0.3742017879948914,0.21269887047203884,0.3457403037981145,0.2343627691089982,0.3251078974348427
133,6,0.2629181166140769,0.24374495560936235,0.07128800757610301,0.1763652641002686,0.384765625,0.18810594076653944,0.33773029246161435,0.215738815605286,0.3202133354101177
134,6,0.21319667811798737,0.1903866088595083,0.058166516145460694,0.1542076035882101,0.3057851239669421,0.15215466302635572,0.274238693209619,0.17472273035685257,0.2577199319337971
135,6,0.23003765865619696,0.20994886850811856,0.05788279261267324,0.182189913675602,0.3333333333333333,0.16929339315174968,0.29078192416064425,0.19395939862150077,0.2768308975058113
136,5,0.2360180465456078,0.2279909706546275,0.03477929112182292,0.2035060975609756,0.2923076923076923,0.19283385287659238,0.2792022402146232,0.21243109673147464,0.2646276975496798
137,5,0.240121197795291,0.2342342342342342,0.04784402982355732,0.1960696739615899,0.3189715079916608,0.18071498843439257,0.2995274071561894,0.207907918934748,0.28005919423355363
138,6,0.24224037035370793,0.2251931266183047,0.05860582189909813,0.1825192802056555,0.3520309477756286,0.1807373321473978,0.3037434085600181,0.2053692667539493,0.29011888846628825
139,6,0.15778965107514842,0.14199446486094094,0.052810057882123944,0.1219204042956411,0.2634207240948814,0.1023688941886777,0.21321040796161914,0.13031559254848138,0.20162057774567407
140,6,0.3021989215841928,0.2830983012179683,0.07929838552076354,0.1940412528647822,0.4268605645851154,0.21898036963249187,0.38541747353589373,0.24844648009425163,0.3647928457857348
141,6,0.2966866439634545,0.2967898393020597,0.06577518397524089,0.228617106314948,0.4071428571428571,0.22765982167912152,0.3657134662477875,0.25246685957494897,0.34614661768309024
143,6,0.32352021447401874,0.31193406480546376,0.06381985180542621,0.2541613316261203,0.4287330316742081,0.2565453874565244,0.3904950414915131,0.28036940917985986,0.37345849503508477
144,6,0.29333847046551914,0.27314136740696193,0.0779184010811229,0.2327459618208517,0.4444444444444445,0.21156812336727898,0.3751088175637593,0.24864021208582532,0.35806825464127795
145,5,0.2712047056844183,0.2622560685387911,0.06462011649795268,0.1975544516622086,0.375438596491228,0.19096823346917718,0.3514411778996594,0.2244745435054767,0.32941804024070953
146,6,0.3811905324659534,0.3551628452347628,0.06382369079116886,0.3153710247349823,0.4849498327759197,0.3142116766799997,0.4481693882519071,0.33909731503196583,0.4322092576699695
147,6,0.19321981563892351,0.16562097120756336,0.06585669117535399,0.1387998167659184,0.3191489361702128,0.12410745679388369,0.26233217448396334,0.15526010817226257,0.2482643633628798
148,6,0.2620505449800012,0.23661216183523315,0.09976937986511154,0.17420814479638,0.4566623544631306,0.15734900197923232,0.3667520879807701,0.2055228156088044,0.345688616402778
149,6,0.26066315774892,0.24778587538155927,0.05521677478527025,0.1989044847654912,0.3486842105263157,0.2027167063691475,0.3186096091286926,0.22332018930032252,0.30250759337244687
150,6,0.2776235797017705,0.2535738839447812,0.06885938816438521,0.213934792317999,0.4005212858384014,0.20536008362063293,0.349887075782908,0.23447709662857846,0.33248923363918753
151,6,0.27176180587012005,0.23400051106850306,0.08489686075138561,0.2024539877300613,0.3957258658806191,0.18266801448232942,0.3608555972579107,0.2146617213681992,0.3337973686557812
152,5,0.29128342340207336,0.2842535787321064,0.0713802944935159,0.2152380952380952,0.407942238267148,0.2026530815482921,0.37991376525585463,0.24284428863569968,0.3537755271452483
153,6,0.3176875787781645,0.29345068646722305,0.05487302825664303,0.2689655172413793,0.4046511627906977,0.2601018672566239,0.37527329029970513,0.2812374842334509,0.3599644402848114
